ID,Unit Name,Tier,Type,Type2,Race,Chassis,ThreatSpd,ThreatRange,ThreatDam,ThreatHP,ThreatTotal,tSurfDPS,tSubDPS,tAirDPS,totDPS,maxRange,Vision,Shield,Health,Mass,Energy,BuildTime,Speed,Warnings
XSB4202,Atha,2,Type,Type2,Seraphim,Chassis,0,0,0,2.3076923076923,2.3076923076923,0,0,0,0,0,0,0,600,1495,7000,1495,0,
XSB4203,Sele-ioz,2,Type,Type2,Seraphim,Chassis,0,0,0,0.76923076923077,0.76923076923077,0,0,0,0,0,0,0,200,378,5670,378,0,
XSB4301,Heavy Shield Generator,3,Type,Type2,Seraphim,Chassis,0,0,0,3.4615384615385,3.4615384615385,0,0,0,0,0,0,0,900,2931,28000,2931,0,
XSB4302,Ythisioz,3,Type,Type2,Seraphim,Chassis,0,0,0,14.615384615385,14.615384615385,0,0,100,117.64705882353,100,10,0,3800,7500,105000,7500,0,
XSB5101,Haas,1,Type,Type2,Seraphim,Chassis,0,0,0,15.384615384615,15.384615384615,0,0,0,0,0,0,0,4000,2,10,2,0,
XSB5102,Seraphim Transport Beacon,0,Type,Type2,Seraphim,Chassis,0,0,0,0.038461538461538,0.038461538461538,0,0,0,0,0,0,0,10,5,50,5,0,
XSB5202,Iathu-uhthe,2,Type,Type2,Seraphim,Chassis,0,0,0,3.6538461538462,3.6538461538462,0,0,0,0,0,0,0,950,175,2100,175,0,
XSC1301,Seraphim Administrative Building,0,Type,Type2,UEF,Chassis,0,0,0,3.8461538461538,3.8461538461538,0,0,0,0,0,0,0,1000,5,50,5,0,
XSC8001,Seraphim Wall Segment,0,Type,Type2,UEF,Chassis,0,0,0,30.769230769231,30.769230769231,0,0,0,0,0,0,0,8000,5,50,5,0,
XSC9002,Jammer Crystal,0,Type,Type2,Seraphim,Chassis,0,0,0,19.230769230769,19.230769230769,0,0,0,0,0,0,0,5000,5,50,5,4.5,
XSL0001,Armored Command Unit,0,Type,Type2,Seraphim,Chassis,0,3432.7833284624,486.81818181818,44.230769230769,3963.8322795113,9736.3636363636,0,0,9736.3636363636,256,28,0,11500,18000,5000000,18000,1.7,
XSL0101,Selen,1,Type,Type2,Seraphim,Chassis,0.18098566010622,0,0.4,0.13461538461538,0.7156010447216,8,0,0,8,18,28,0,35,11,80,11,3.8,
XSL0103,Zthuee,1,Type,Type2,Seraphim,Chassis,0.10936424159265,0.81732936391961,1.5,0.38461538461538,2.8113089901277,30,0,0,30,36,18,0,100,40,480,40,3.2,
XSL0104,Ia-istle,1,Type,Type2,Seraphim,Chassis,0,0,0,0.76923076923077,0.76923076923077,0,0,26.666666666667,26.666666666667,34,20,0,200,28,140,28,3,
XSL0105,T1 Engineer,1,Type,Type2,Seraphim,Chassis,0,0,0,0.48076923076923,0.48076923076923,0,0,0,0,0,18,0,125,65,300,65,1.7,
XSL0111,Ythisah,2,Type,Type2,Seraphim,Chassis,0,7.3756326289537,2.9779411764706,2.8846153846154,13.23818919004,59.558823529412,0,0,59.558823529412,75,21,0,750,200,1600,200,3,
XSL0201,Thaam,1,Type,Type2,Seraphim,Chassis,0.10936424159265,0,1.5,1.1538461538462,2.7632103954388,30,0,0,30,21,21,0,300,85,340,85,3.2,
XSL0202,Ilshavoh,2,Type,Type2,Seraphim,Chassis,0,0.66872402502514,4.5,6.3461538461538,11.514877871179,90,0,0,90,28,22,0,1650,400,2150,400,2.7,
XSL0203,Yenzyne,2,Type,Type2,Seraphim,Chassis,1.0460754391465,0,3.75,5.3846153846154,10.180690823762,75,0,0,75,25,24,0,1400,400,2000,400,3.5,
XSL0205,Iashavoh,2,Type,Type2,Seraphim,Chassis,0,0,0,3.8461538461538,3.8461538461538,0,0,144,144,40,24,0,1000,200,800,200,3.3,
XSL0208,T2 Engineer,2,Type,Type2,Seraphim,Chassis,0,0,0,2.4615384615385,2.4615384615385,0,0,0,0,0,20,0,640,240,1450,240,2.1,
XSL0301,Support Armored Command Unit,3,Type,Type2,Seraphim,Chassis,0,1393.4227277005,410,119.23076923077,1922.6534969313,8200,0,200,8200,196,33,0,31000,9300,117000,9300,2.4,
XSL0303,Othuum,3,Type,Type2,Seraphim,Chassis,0,3.962809037186,20,15.384615384615,39.347424421801,400,105,0,505,44,30,0,4000,1200,12000,1200,2.5,
XSL0304,Suthanus,3,Type,Type2,Seraphim,Chassis,0,15.930492329488,4.8,3.3653846153846,24.095876944872,96,0,0,96,92,28,0,875,500,8900,500,2.8,
XSL0305,Usha-Ah,3,Type,Type2,Seraphim,Chassis,3.9053483061468,17.337289537689,14,2.2692307692308,37.511868613066,280,0,0,280,70,32,0,590,800,15000,800,3.5,
XSL0307,Athanah,3,Type,Type2,Seraphim,Chassis,0,0,0,2.0769230769231,2.0769230769231,0,0,0,0,0,22,0,540,886,5500,886,3.4,
XSL0309,T3 Engineer,3,Type,Type2,Seraphim,Chassis,0,0,0,4.7307692307692,4.7307692307692,0,0,0,0,0,28,0,1230,625,4400,625,2.6,
XSL0401,Ythotha,4,Type,Type2,Seraphim,Chassis,0,190.78523811604,189.84848484848,257.69230769231,638.32603065683,3796.9696969697,0,500,4296.9696969697,48,46,0,67000,22500,460000,22500,2.6,
XSL0402,Unidentified Residual Energy Signature,4,Type,Type2,Seraphim,Chassis,0,0,166.66666666667,0.38461538461538,167.05128205128,3333.3333333333,0,0,3333.3333333333,20,1,0,100,1,1,1,3,
XSM0001,Sele-haas,2,Type,Type2,Seraphim,Chassis,0,0,0,23.076923076923,23.076923076923,0,0,0,0,0,0,0,6000,20,100,20,0,
XSS0103,Hau-esel,1,Type,Type2,Seraphim,Chassis,2.0762952193662,2.043323409799,3.75,7.3076923076923,15.177310936858,75,0,80,155,44,36,0,1900,400,3500,400,4,
XSS0201,Uashavoh,2,Type,Type2,Seraphim,Chassis,6.644144701972,17.832640667337,12,27.5,63.976785369309,240,121,0,361,55,32,0,7150,2250,15000,2250,4,
XSS0202,Ithalua,2,Type,Type2,Seraphim,Chassis,4.8153269905927,25.876551548789,7.4626865671642,12.5,50.654565106546,149.25373134328,0,483.33333333333,634.80928689884,95,36,0,3250,1200,11700,1200,4.2,RackSalvoFiresAfterCharge_ComboWarn,
XSS0203,Sou-istle,1,Type,Type2,Seraphim,Chassis,0.55367872516433,0.14860533889448,1,2.0769230769231,3.7792071409819,20,48.8,0,68.8,32,24,0,540,390,3600,390,4,
XSS0302,Hauthuum,3,Type,Type2,Seraphim,Chassis,8.3686035131717,111.45400417086,30,188.46153846154,338.28414614557,600,0,280,881.66666666667,1024,40,0,49000,10500,105000,10500,3.5,
XSS0303,Iavish,3,Type,Type2,Seraphim,Chassis,10.381476096831,139.31750521357,18.75,92.307692307692,260.75667361809,375,0,880,1255,175,44,0,24000,6000,40000,6000,4,
XSS0304,Yathsou,3,Type,Type2,Seraphim,Chassis,0,0,0,17.307692307692,17.307692307692,0,452.81818181818,440,892.81818181818,65,36,0,4500,4250,36000,4250,4.2,
XSS0305,Mobile Sonar Platform,3,Type,Type2,UEF,Chassis,0,0,0,7.6923076923077,7.6923076923077,0,120,0,120,48,32,0,2000,400,12000,400,4,
WAL0401,Universal Colossus,4,Type,Type2,Aeon,Chassis,0,138.20370819856,155.001,442.30769230769,735.51240050625,3100.02,0,0,3100.02,43,42,0,115000,48000,525000,48000,2.4,
WAL4404,Maruda,4,Type,Type2,Aeon,Chassis,3.7652940286722,21.506494878895,25.833333333333,130.76923076923,181.87435301013,516.66666666667,0,220,736.66666666667,60,35,0,34000,12500,132000,12500,3.3,MuzzleSalvoSize_Overridden,
WAS0332,Shadow of Intent,3,Type,Type2,Aeon,Chassis,10.200105344674,66.872402502514,30,76.923076923077,183.99558477026,600,0,880,1480,70,36,0,20000,6562,43750,6562,3.6,
WEB0404,Turtle,4,Type,Type2,UEF,Chassis,0,472.56497768443,136.5,153.46153846154,762.52651614597,2730,536.53333333333,0,3266.5333333333,110,44,0,39900,35000,295000,35000,0,
WEB4301,Protector,3,Type,Type2,UEF,Chassis,0,0,0,6.9230769230769,6.9230769230769,0,0,0,2.1428571428571,36,28,0,1800,950,12800,950,0,
WEL0207,Sharp Shooter,2,Type,Type2,UEF,Chassis,0,0,0,3.4615384615385,3.4615384615385,0,0,0,0.58823529411765,28,24,0,900,280,3600,280,3,
WEL0302,Wrecker,3,Type,Type2,UEF,Chassis,2.4239150907083,1.3268333829864,5.3571428571429,5.5769230769231,14.684814407761,107.14285714286,0,0,107.14285714286,30,32,0,1450,475,8000,475,3.8,
WEL0304,Rommel,3,Type,Type2,UEF,Chassis,1.2013496235557,4.9028503854958,16.477272727273,12.307692307692,34.889165044016,329.54545454545,0,0,329.54545454545,32,30,0,3200,900,10000,900,3.2,
WEL03041,Walrus,3,Type,Type2,UEF,Chassis,0,17.337289537689,5.2238805970149,4.2307692307692,26.791939365473,104.4776119403,0,0,104.4776119403,92,28,0,1100,650,12500,650,2.8,
WEL0305,Pegasus,3,Type,Type2,UEF,Chassis,0,11.855403702915,21.333333333333,15.384615384615,48.573352420864,426.66666666667,0,288,716.43137254902,40,34,0,4000,2600,34000,2600,2.4,
WEL0309,Banisher,3,Type,Type2,UEF,Chassis,0,0,0,12.307692307692,12.307692307692,0,0,500,500,40,32,0,3200,800,8000,800,3,
WEL0401,Wyvern,4,Type,Type2,UEF,Chassis,0,635.61805786031,176.95238095238,84.615384615385,897.18582342808,3539.0476190476,176,288,4003.5476190476,115,35,0,22000,27000,695000,27000,2.3,MuzzleSalvoSize_Overridden,
WEL0416,Dragonite,4,Type,Type2,UEF,Chassis,0,442.4944040333,246.02676515152,269.23076923077,957.75193841558,4920.5353030303,0,333.33333333333,5253.8686363636,95,42,0,70000,92000,1100000,92000,2.5,MuzzleSalvoSize_Overridden,MuzzleSalvoSize_Overridden,
WEL1409,Fatboy 2 Wyvern,4,Type,Type2,UEF,Chassis,0,482.74219180266,156.36363636364,346.15384615385,985.25967432014,3127.2727272727,0,0,3127.2727272727,95,38,0,90000,37000,825000,37000,2.4,
WEL4404,Star Adder,4,Type,Type2,UEF,Chassis,16.909558031387,80.856690264894,78.901515151515,211.53846153846,388.20622498626,1578.0303030303,0,0,1578.0303030303,65,36,0,55000,23500,411000,23500,3.4,
WES0303,Posideon Class,3,Type,Type2,UEF,Chassis,7.4746627897185,26.748961001006,13.5,86.538461538462,134.26208532919,270,266.66666666667,384,926.22222222222,65,40,0,22500,5600,60000,5600,4,MuzzleSalvoSize_Overridden,
WRA0401,Soul Ripper II,4,Type,Type2,Cybran,Chassis,171.42718221074,92.548102722615,102.83333333333,205.76923076923,572.57784903592,2056.6666666667,0,400,2056.6666666667,55,42,0,53500,38500,702500,38500,9.5,RackSalvoFiresAfterCharge_ComboWarn,RackSalvoFiresAfterCharge_ComboWarn,
WRL0207,MSG Spiderbot,2,Type,Type2,Cybran,Chassis,0,0,0,0.48076923076923,0.48076923076923,0,0,0,0,0,20,0,125,225,1950,225,2.9,
WRL0301,SeaLion,3,Type,Type2,Cybran,Chassis,0,7.4302669447238,15,15.384615384615,37.814882329339,300,0,0,300,35,30,0,4000,1280,13700,1280,2,
WRL0305,Echidna,3,Type,Type2,Cybran,Chassis,4.5393215442305,20.061720750754,9,1.7692307692308,35.370273064215,180,0,0,180,70,32,0,460,900,19500,900,3.9,
WRL0309,Python,3,Type,Type2,Cybran,Chassis,0,0,0,9.2307692307692,9.2307692307692,0,0,360,360,50,32,0,2400,900,9600,900,3.8,
WRL1466,Storm Strider,4,Type,Type2,Cybran,Chassis,0,466.03886789382,212.11589113257,288.46153846154,966.61629748794,4242.3178226514,0,300,4542.3178226514,82,42,0,75000,78500,1000000,78500,2.8,
WSL0202,Onyzum,2,Type,Type2,Seraphim,Chassis,0.24110123549313,0,1.125,4.8076923076923,6.1737935431854,22.5,0,0,22.5,25,25,0,1250,290,1950,290,3.4,
WSL0205,Beshlas,2,Type,Type2,Seraphim,Chassis,0.56681845592915,0.19263655041876,3.8888888888889,4.4230769230769,9.0714208183137,77.777777777778,0,77.777777777778,77.777777777778,26,22,0,1150,315,2000,315,3.3,
WSL0308,Otheeka,3,Type,Type2,Seraphim,Chassis,4.8571930212731,4.9535112964825,14.285714285714,12.307692307692,36.404110911162,285.71428571429,0,0,285.71428571429,32,30,0,3200,650,6850,650,3.6,
WSL0404,Yath-Yen,4,Type,Type2,Seraphim,Chassis,0,190.80925514051,58,119.23076923077,368.04002437128,1160,0,133.33333333333,1293.3333333333,99,37,0,31000,13500,150000,13500,3,
